股票代码,股票名称,所属行业,PE(动),总市值,基本每股收益(元),每股净资产(元),每股经营现金流(元),每股公积金(元),总股本(万股),每股未分配利润(元),加权净资产收益率(%),毛利率(%),资产负债率(%),营业总收入同比增长(%),归属净利润同比增长(%),扣非净利润同比增长(%),预告类型,预告日期,变动范围,score
2127,南极电商,纺织服装,97.39,187.4,0.09,0.8955,0.0312,0.3435,153825.95,0.2621,11.05,89.01,22.52,22.52,67.06,65.09,预增,2017-03-30,34.86%~62.45%,17
300381,溢多利,农牧饲渔,106.75,94.37,0.163,4.5539,-0.5067,2.5682,40675.54,0.8916,4.41,38.12,36.14,138.17,29.31,21.81,,,,17
2815,崇达技术,电子元件,49.91,187.5,1.01,5.1393,1.1066,1.7426,41000.0,2.2142,27.48,36.81,38.09,27.87,24.88,28.31,,,,17
2536,西泵股份,汽车行业,43.97,46.07,0.24,5.4258,0.3252,3.2791,33380.79,1.0237,4.41,23.36,33.95,5.4,48.21,39.2,预增,2017-03-28,50%~80%,17
600739,辽宁成大,商业百货,24.5,271.7,0.6196,12.1349,0.3857,4.1892,152970.98,6.2015,5.26,20.89,39.84,-4.27,84.22,-25.32,,,,17
300256,星星科技,塑胶制品,52.76,77.06,0.2254,5.1972,0.4777,3.9786,64810.89,0.2015,4.46,14.88,57.14,28.54,124.42,-57.14,预升,2017-03-25,-1.12%~20.86%,17
936,华西股份,化纤行业,13.69,82.75,0.68,5.4953,0.2627,0.5691,88601.29,1.4774,15.88,12.64,43.02,5.58,604.46,613.0,,,,17
300193,佳士科技,机械行业,50.24,50.74,0.21,4.177,0.4982,2.5166,50793.93,0.6217,4.92,37.11,14.35,12.91,30.68,21.27,预升,2017-03-25,25%~45%,17
300176,鸿特精密,汽车行业,137.61,59.01,0.4671,5.9441,2.3603,2.9764,10728.0,1.7173,8.12,22.45,64.78,0.0,30.96,32.39,预升,2017-03-30,0.02%~18.6%,17
603303,得邦照明,电子元件,0.0,0,1.328,9.3177,0.4367,4.49,24000.0,3.4603,28.55,20.79,46.48,-0.14,-6.59,-8.12,,,,17
601088,中国神华,煤炭采选,16.71,3795,1.1420000000000001,15.7045,4.1168,3.7572,1988962.05,9.8939,7.51,39.51,33.54,3.42,40.68,54.7,,,,16
2033,丽江旅游,旅游酒店,28.8,64.46,0.5295,5.1341,0.8127,1.6383,42268.52,2.1372,10.45,74.71,18.84,-0.81,13.47,9.7,,,,16
2133,广宇集团,房地产,26.71,57.05,0.2,3.6429,2.3906,1.0772,77414.42,1.3306,5.46,25.66,61.13,144.1,0.0,0.0,预增,2017-03-31,3984.41%~6707.35%,16
603188,亚邦股份,化工行业,15.8,106.6,0.8779,5.7501,0.6223,2.0507,57600.0,2.4182,15.55,50.74,16.04,-1.14,-6.17,-4.65,,,,16
603198,迎驾贡酒,酿酒行业,26.2,179.0,0.85,4.9155,0.8804,1.5788,80000.0,2.0533,17.84,61.77,30.32,3.81,28.77,22.36,,,,16
2233,塔牌集团,水泥建材,23.18,105.3,0.5077,5.2284,1.0854,1.2009999999999998,89465.6,2.6371,10.1,26.1,30.43,-5.34,19.22,24.04,预增,2017-03-07,340%~390%,16
2037,久联发展,化工行业,204.42,54.05,0.19,6.1557,2.3879,1.8939,32736.82,2.6269,3.09,26.53,67.7,6.97,-23.73,-5.33,预盈,2017-03-31,0,16
560,昆百大A,商业百货,185.96,147.2,0.0676,3.2176,0.1132,1.315,117023.59,0.6339,2.12,23.81,43.19,43.19,156.8,55.31,,,,16
603050,科林电气,输配电气,0.0,0,0.6654,6.2093,0.8401,2.1121,10000.0,2.8356,11.2,28.79,46.24,31.09,17.48,13.55,,,,16
2153,石基信息,软件服务,68.12,240.3,0.25,4.5413,0.1981,1.5134,106678.88,1.9801,5.58,45.38,15.75,21.05,12.37,13.05,,,,16
601799,星宇股份,汽车行业,33.49,107.4,0.9868,13.190999999999999,0.8646,9.63,27615.52,1.9454,10.53,21.75,27.62,33.76,19.49,21.29,,,,16
603066,音飞储存,交运物流,70.21,54.69,0.583,7.7756,0.7011,3.8314,10071.0,2.5774,7.71,36.17,19.1,16.81,48.63,56.17,,,,16
2261,拓维信息,通讯行业,59.03,128.7,0.1472,3.3335,-0.0049,1.7167,111114.94,0.6152,4.51,64.33,11.38,67.79,16.09,175.57,,,,16
826,启迪桑德,环保工程,31.09,296.9,0.84,8.0886,-1.0635,2.6339,85429.76,4.0548,10.8,29.84,63.88,28.69,16.1,16.34,,,,16
603199,九华旅游,旅游酒店,49.48,43.48,0.5954,8.5638,0.9135,3.0113,11068.0,4.0702,7.13,50.69,11.08,0.32,9.15,14.95,,,,16
603566,普莱柯,医药制造,42.57,88.67,0.4825,4.606,0.3199,1.4054,32374.0,1.9787,11.21,71.79,9.8,17.99,33.31,9.97,,,,16
601168,西部矿业,有色金属,186.96,186.6,0.04,4.8165,1.1212,2.2625,238300.0,1.219,0.88,6.07,59.07,3.77,228.6,0.0,,,,16
2132,恒星科技,金属制品,75.52,82.70,0.09,2.2121,0.1738,0.8304,125677.44,0.3409,5.89,22.73,33.09,18.93,167.81,182.09,预增,2017-03-31,50%~100%,16
1979,招商蛇口,房地产,14.66,1405,1.21,7.1394,-1.6086,2.4992,790409.27,3.2214,19.04,34.54,68.96,29.15,97.54,103.45,,,,16
999,华润三九,医药制造,22.02,263.8,1.22,8.8007,1.4221,1.1248,97890.0,6.1389,14.78,62.57,35.64,13.69,-4.11,1.54,,,,16
603881,数据港,软件服务,197.03,149.5,0.2703,3.6339,0.5401,1.7291,21058.65,0.8758,15.56,40.52,63.71,20.93,18.26,18.24,,,,16
2091,江苏国泰,国际贸易,50.01,161.5,0.2005,8.0314,0.3645,6.0375,120826.71,0.8455,13.05,14.72,53.12,19.19,31.42,32.02,预增,2017-03-31,42.5792%~61.1766%,16
603345,安井食品,食品饮料,56.71,96.29,0.5895,6.917000000000001,0.2259,2.7547,21604.0,2.9822,14.3,26.94,56.17,13.72,50.02,54.14,,,,16
603030,全筑股份,装修装饰,136.44,54.63,0.6109,8.0647,-1.6378,4.5972,17736.11,2.2482,9.89,10.24,63.39,52.68,21.64,-9.92,,,,16
878,云南铜业,有色金属,346.75,205.9,0.14400000000000002,3.9522,1.9322,3.1072,141639.88,-0.413,3.75,3.4,71.29,4.48,683.79,0.0,,,,16
860,顺鑫农业,酿酒行业,30.62,126.3,0.7231,10.0687,1.767,4.9046,57059.0,3.4243,7.09,34.54,61.75,16.18,9.65,-38.66,,,,16
2197,证通电子,电子信息,187.37,79.67,0.07,5.1868,-0.7005,3.4827,51967.87,0.732,2.32,29.23,41.21,89.02,3.45,6.98,,,,16
2175,东方网络,文化传媒,380.06,123.5,0.0332,1.8682,0.0556,0.698,75377.82,0.1414,1.96,42.68,45.04,63.52,28.35,-9.08,预增,2017-03-30,984.67%~1294.6%,16
603808,歌力思,纺织服装,68.24,82.05,0.41,6.5463,0.5544,3.8953,24847.31,1.7115,6.0,68.78,27.56,18.53,-14.18,-11.0,,,,16
662,天夏智慧,安防设备,85.97,156.7,0.2422,5.7502,0.3099,4.5795,84084.44,0.0994,13.08,30.13,9.55,96.94,0.0,0.0,,,,16
603866,桃李面包,食品饮料,46.6,202.0,0.97,4.5702,1.1541,1.1722,45012.6,2.0757,22.42,36.13,13.05,28.95,25.53,23.66,,,,16
603869,北部湾旅,旅游酒店,87.54,109.4,0.2688,9.9761,0.5064,8.064,34880.63,0.8127,11.51,49.51,33.66,33.25,20.26,21.76,,,,16
2226,江南化工,化工行业,138.23,84.75,0.0747,4.0435,0.2143,2.1348,91127.9,0.4454,1.93,46.9,18.72,-0.45,71.65,107.94,预增,2017-03-23,1300%~1330%,16
600004,白云机场,民航机场,13.1,184.6,0.919,9.247,1.1434,3.2915,115006.45,4.3989,10.59,39.36,36.28,8.06,14.11,13.71,,,,16
2172,澳洋科技,化纤行业,28.83,74.74,0.38,1.6230000000000002,0.7568,1.2225,73349.45,-0.3352,21.84,13.08,67.57,28.02,90.81,126.52,预增,2017-03-16,33.16%~81.58%,16
600975,新五丰,农牧饲渔,20.19,55.35,0.31,1.9288,0.1459,0.4265,65267.56,0.4297,17.62,22.07,29.52,26.13,2212.43,3463.96,,,,16
603010,万盛股份,化工行业,69.06,103.3,0.59,4.141,0.527,1.8496,25439.2,1.1716,15.21,25.14,25.04,39.39,75.86,70.55,,,,16
828,东莞控股,高速公路,17.73,147.0,0.7975,4.9067,-0.938,1.0967,103951.7,2.2123,17.12,65.49,42.5,14.14,1.53,3.25,,,,16
792,盐湖股份,化工行业,100.04,347.1,0.1837,12.4053,1.0923,5.603,185739.37,4.7037,1.44,42.68,68.21,-4.76,-38.95,-184.59,,,,16
603368,柳州医药,医药制造,34.58,111.0,2.34,22.41,0.7614,15.3799,14234.8,5.3798,11.49,9.41,48.43,16.16,54.05,55.23,,,,16
997,新大陆,安防设备,37.78,180.9,0.5,2.6039,1.1793,0.0555,93839.95,1.5283,18.77,37.1,59.75,16.4,37.67,34.93,预增,2017-03-29,170%~220%,16
2007,华兰生物,医药制造,43.24,337.4,0.8390000000000001,4.535,0.3547,0.4242,93008.77,2.6962,19.85,60.54,4.62,31.45,32.45,33.96,,,,16
603416,信捷电气,仪器仪表,74.27,62.95,0.4221,7.6213,0.5227,4.058,10040.0,2.2671,12.17,45.36,18.85,0.0,0.0,0.0,,,,16
300083,劲胜精密,金属制品,118.57,126.2,0.0557,3.5633,-0.1089,2.5439,143214.56,-0.0302,1.59,22.26,47.15,46.14,0.0,0.0,预增,2017-03-10,303.92%~321.48%,16
300500,启迪设计,工程建设,98.03,49.24,0.66,11.4285,0.2535,7.0662,6150.0,3.0031,6.26,38.59,10.59,9.27,38.51,0.0,,,,16
2783,凯龙股份,化工行业,65.5,73.77,1.01,15.7953,0.7525,6.3373,8347.0,6.4895,6.56,41.39,17.91,2.46,23.12,21.24,,,,16
300286,安科瑞,仪器仪表,45.79,36.69,0.57,3.9608,0.7578,1.2802,14266.4,1.4413,14.29,57.21,22.07,7.22,24.96,24.06,预升,2017-02-24,10%~30%,16
300302,同有科技,软件服务,107.19,93.99,0.1561,1.5095,-0.2505,0.1988,42127.0,0.4192,10.85,43.92,20.64,44.27,156.93,166.07,,,,16
2740,爱迪尔,珠宝首饰,91.86,53.09,0.19,4.2214,-0.0913,1.788,33058.69,1.2757,5.89,11.75,27.28,41.07,-14.22,-13.13,预升,2017-03-10,-20%~30%,16
600298,安琪酵母,食品饮料,32.26,172.6,0.6493,3.9479,0.9469,0.7912,82408.09,2.2518,16.47,32.62,48.39,15.36,91.04,102.27,,,,16
600289,亿阳信通,软件服务,63.0,81.78,0.223,5.1173,0.1761,2.2355,63105.21,1.444,5.51,65.01,22.17,11.15,22.99,42.41,,,,16
300335,迪森股份,环保工程,48.42,61.74,0.35,2.9238,0.6469,0.8981,36187.65,0.9616,10.31,35.56,52.54,25.8,44.81,235.68,预增,2017-03-09,60%~90%,16
300336,新文化,文化传媒,35.29,93.59,0.49,5.2414,0.8308,2.7727,53754.81,1.2658,9.73,38.28,36.31,8.47,6.86,-21.16,预升,2017-03-28,0%~20%,16
2719,麦趣尔,食品饮料,81.5,50.07,0.42,10.6495,-0.1433,6.8555,10883.72,2.7884,4.03,46.71,18.78,16.23,-19.28,-38.49,,,,16
2706,良信电器,输配电气,45.57,73.91,0.65,6.0029,0.8596,3.2437,25878.82,1.5435,12.02,37.48,17.87,21.0,29.62,19.46,,,,16
2696,百洋股份,农牧饲渔,74.25,44.00,0.3367,5.8125,0.4456,2.6603,17600.0,2.0153,5.91,11.68,41.41,10.99,3.81,14.82,预升,2017-03-14,0,16
2677,浙江美大,家电行业,46.72,94.68,0.32,1.7822,0.4126,0.1034,64587.21,0.6096,18.5,54.82,17.64,28.54,30.21,47.82,预增,2017-02-16,30%~70%,16
2677,浙江美大,家电行业,46.72,94.68,0.32,1.7822,0.4126,0.1034,64587.21,0.6096,18.5,54.82,17.64,28.54,30.21,47.82,预增,2017-03-10,30%~70%,16
600216,浙江医药,医药制造,22.04,119.0,0.4207,7.3679,0.2517,1.1122,96284.8,4.0582,6.0,27.43,18.02,17.51,114.42,0.0,,,,16
300423,鲁亿通,输配电气,147.86,36.62,0.23,4.2498,0.4926,1.7553,10769.74,1.5674,5.52,31.07,26.03,-25.73,-43.73,-45.84,预升,2017-03-08,0%~20%,16
2656,摩登大道,纺织服装,0.0,69.28,-0.18,4.7653,-0.1896,2.8254,40992.18,0.8418,-4.5,53.6,37.28,5.56,-550.63,-666.68,预盈,2017-03-31,977.33%~1024.5%,16
2648,卫星石化,化工行业,34.09,106.2,0.39,4.2027,0.9236,1.7836,80352.0,1.1035,9.34,22.28,54.56,27.88,0.0,0.0,预增,2017-03-16,8039.64%~11578.6%,16
300075,数字政通,软件服务,92.18,68.76,0.1414,3.5187,-0.5438,1.2806,39562.17,1.1035,4.31,45.73,23.25,38.41,32.18,29.97,,,,16
2643,万润股份,化工行业,42.8,136.4,0.92,10.585999999999999,0.4198,7.1801,36365.33,1.9482,10.56,40.83,10.28,13.26,23.58,22.87,,,,16
300441,鲍斯股份,机械行业,115.55,78.62,0.1576,2.8433,0.1633,1.351,34851.12,0.4303,7.36,32.68,21.82,89.66,106.9,116.37,,,,16
2619,巨龙管业,水泥建材,78.16,128.4,0.15,4.1597,0.1397,2.6969,80002.11,0.4416,3.77,74.16,12.3,-0.16,12.32,11.49,预增,2017-03-31,43.2%~93.2%,16
300463,迈克生物,医疗行业,38.75,126.9,0.44,3.9214,-0.0556,1.077,55800.0,1.7401,11.73,54.59,16.8,40.03,26.79,14.77,,,,16
2596,海南瑞泽,水泥建材,142.25,99.89,0.22,6.5982,-0.3333,3.9683,32536.24,1.4627,3.36,21.37,44.81,3.79,-11.08,-8.6,预盈,2017-03-28,0,16
300471,厚普股份,机械行业,61.5,73.29,0.6026,10.6837,-1.3203,6.4531,14830.8,3.4903,5.91,41.3,27.39,3.83,-27.74,-39.97,,,,16
2590,万安科技,交运设备,82.8,89.31,0.17,3.5326,0.1748,1.7062,47964.69,0.7539,5.46,24.2,40.81,23.0,35.73,39.68,预增,2017-03-31,40%~70%,16
600167,联美控股,电力行业,21.85,152.7,1.0276,3.6475,1.5082,0.1116,68014.93,2.4057,32.74,46.62,61.32,15.95,52.2,131.32,,,,16
300488,恒锋工具,金属制品,69.94,49.31,0.8168,12.009,0.9063,5.2834,6473.61,5.2424,8.55,58.2,4.53,9.1,5.61,0.28,,,,16
600325,华发股份,房地产,30.75,155.7,0.3227,10.2969,13.2428,4.8342,117684.06,4.2139,3.2,28.6,81.66,123.73,27.91,44.78,,,,16
600340,华夏幸福,房地产,12.83,787.2,2.22,8.2441,2.6271,1.9906,295494.67,4.7975,29.54,33.03,84.78,40.4,35.22,32.14,,,,16
300241,瑞丰光电,电子元件,64.49,41.23,0.2262,3.7062,0.0068,2.3448,27649.96,0.7821,5.22,19.06,45.86,28.06,50.62,82.75,预升,2017-03-29,5%~30%,16
300146,汤臣倍健,食品饮料,30.85,165.1,0.37,3.1830000000000003,0.4656,1.3565,147032.19,0.6826,11.76,64.4,11.72,1.9,-15.78,-21.89,预升,2017-02-28,15%~35%,16
600489,中金黄金,贵金属,77.68,423.1,0.12,3.8793,0.6908,1.205,345113.72,1.4764,3.46,12.34,61.17,-33.82,454.37,460.02,,,,16
300104,乐视网,文化传媒,94.86,623.5,0.2471,4.9463,0.2742,2.9648,199472.01,0.8778,10.97,15.07,65.72,100.54,30.75,79.0,,,,16
300108,双龙股份,化工行业,31.12,58.00,0.37,2.7995,0.1606,1.0993,63601.47,0.6161,10.91,38.97,29.32,10.04,37.39,13.64,预升,2017-03-27,0%~30%,16
300050,世纪鼎利,通讯行业,48.88,58.62,0.24,4.2995,0.4815,2.3283,49891.45,0.8603,5.71,45.53,13.14,5.7,4.81,3.96,预升,2017-03-07,20%~40%,16
300041,回天新材,化工行业,43.5,45.09,0.2421,3.9325,0.2683,1.5726,40078.44,1.1394,6.3,33.59,13.41,16.04,15.73,41.99,预升,2017-03-29,15%~30%,16
300039,上海凯宝,医药制造,31.14,88.00,0.3397,2.6528,0.3796,0.3011,82943.16,1.1594,13.48,81.25,12.96,7.26,0.34,8.42,预升,2017-02-28,0%~10%,16
300038,梅泰诺,通讯行业,145.52,136.3,0.2214,19.3679,0.0222,17.3871,31731.92,0.9128,3.67,30.67,34.06,29.63,96.06,90.08,,,,16
300127,银河磁体,电子元件,57.97,64.73,0.37,3.4086,0.2167,1.5355,32314.64,0.5497,11.12,38.17,6.72,10.76,27.3,27.18,预升,2017-03-29,20%~30%,16
300138,晨光生物,食品饮料,48.5,51.37,0.305,5.7559,1.2719,3.5036,26211.03,1.2069,5.43,14.33,23.72,60.47,60.93,111.7,,,,16
300024,机器人,机械行业,86.41,355.0,0.2633,3.5677,-0.1006,1.6987,156023.96,0.735,7.64,31.74,20.4,20.65,4.04,16.79,预升,2017-03-10,5%~20%,16
600419,天润乳业,食品饮料,60.91,60.62,0.76,7.1233,1.5128,5.8594,10355.72,0.1066,11.2,30.98,32.59,48.7,53.9,53.16,,,,16
600529,山东药玻,玻璃陶瓷,32.81,56.83,0.428,9.8266,1.5457,3.9685,30355.5,4.0542,5.71,32.94,26.97,10.45,14.62,22.82,,,,16
300007,汉威电子,仪器仪表,74.42,59.19,0.2,4.3121,0.6479,2.0008,29302.28,1.2219,4.82,39.09,50.45,53.48,15.02,16.35,,,,16
300226,上海钢联,电子信息,294.15,62.82,0.1402,3.1294,-4.8329,2.7906,15943.75,-0.7793,5.64,0.74,81.17,93.28,0.0,0.0,预升,2017-03-31,20%~50%,16
600536,中国软件,软件服务,0.0,118.9,0.21,4.1734,0.1077,1.9719,49456.28,1.1599,5.07,39.11,51.27,24.77,73.15,0.0,,,,16
300157,恒泰艾普,石油行业,1256.91,62.22,0.01,5.0828,-0.3688,3.3267,71277.21,0.6773,0.13,31.92,30.02,70.57,-94.24,-104.57,,,,16
300174,元力股份,化工行业,271.56,81.23,0.3129,4.053999999999999,0.6547,1.8594,13600.0,1.0189,7.96,22.45,40.62,10.91,37.79,86.45,预增,2017-03-30,30%~60%,16
300184,力源信息,电子元件,163.41,77.37,0.0876,4.8688,0.0021,3.5748,54068.72,0.2673,5.63,11.6,25.09,56.09,27.89,35.71,预增,2017-02-18,83.79%~110.05%,16
300187,永清环保,环保工程,75.72,79.58,0.1215,2.1633,0.0952,0.601,64854.23,0.568,5.79,20.15,49.7,63.05,1.18,15.1,预增,2017-02-28,110%~130%,16
300190,维尔利,环保工程,68.04,65.46,0.24,6.8219,0.0771,4.8616,40812.09,0.8697,4.08,37.18,36.79,-19.51,-23.06,-23.13,预增,2017-03-31,50%~80%,16
2837,英维克,机械行业,64.83,48.83,0.4708,7.0245,-0.3902,3.6949,8000.0,2.2621,16.07,36.15,49.76,0.0,0.0,0.0,,,,16
2826,易明医药,医药制造,122.12,60.03,0.38,2.9277,0.3014,1.1813,18972.0,0.6859,18.64,70.89,14.07,30.24,10.65,0.22,,,,16
600373,中文传媒,文化传媒,24.18,313.2,0.94,7.9866,1.7108,3.9478,137794.0,2.9137,12.51,39.41,40.54,10.12,22.44,23.83,,,,16
2820,桂发祥,食品饮料,64.11,66.16,0.93,7.6396,0.7645,4.3874,12800.0,1.9642,19.35,52.3,6.1,0.09,-2.42,-12.37,,,,16
2817,黄山胶囊,医药制造,97.02,56.16,0.5009,7.1532,0.3551,3.4103,8667.0,2.4715,12.88,43.26,17.37,0.0,0.0,0.0,,,,16
300212,易华录,软件服务,113.18,125.7,0.2253,6.7412,-1.2796,4.2432,36978.62,1.3743,3.37,27.8,47.48,29.55,30.84,-15.18,,,,16
300493,润欣科技,电子信息,115.0,56.71,0.41,3.9642,-2.0834,1.7719999999999998,12000.0,1.003,10.68,10.66,51.95,34.59,19.69,20.52,预升,2017-03-10,10.77%~20.64%,16
300432,富临精工,汽车行业,66.31,142.3,0.3156,6.7002,0.4163,4.6951,50999.02,0.9005,17.18,33.95,34.98,31.26,25.42,27.01,,,,16
2280,联络互动,软件服务,80.88,283.2,0.12,2.7734,-0.1143,1.4401,217714.97,0.299,4.78,51.98,11.44,85.5,31.19,18.36,,,,16
600056,中国医药,医药制造,25.74,244.0,0.9237,6.438,0.9397,2.2718,106848.55,2.5832,15.97,11.79,60.64,25.12,54.31,52.63,,,,16
2329,皇氏集团,食品饮料,63.31,112.0,0.1584,3.2484,0.1191,1.5625,83764.0,0.6345,5.0,32.29,44.97,52.18,76.38,75.8,,,,16
300581,晨曦航空,航天航空,203.54,58.76,0.479,10.7716,-0.743,5.999,4520.0,3.2207,9.46,47.49,33.44,3.33,-0.65,8.99,,,,16
600756,浪潮软件,软件服务,59.84,69.10,0.36,6.3124,0.3255,3.177,32409.88,1.8743,6.32,37.18,33.84,11.26,7.11,6.92,,,,16
300580,贝斯特,汽车行业,63.15,69.78,0.4144,5.5231,0.3592,3.3933,20000.0,1.0314,13.08,42.63,36.69,19.33,33.99,26.98,,,,16
2492,恒基达鑫,交运物流,102.39,34.18,0.1643,4.2757,0.4091,2.055,27000.0,1.0822,3.93,45.68,23.65,36.75,36.37,46.33,,,,16
2491,通鼎互联,通讯行业,35.2,184.3,0.3281,2.3665,0.2292,0.2367,119184.27,1.0554,15.0,30.1,54.95,18.84,181.41,145.15,,,,16
600070,浙江富润,纺织服装,69.28,69.73,0.1928,6.4039,0.0952,3.7555,52194.61,0.2667,9.77,15.02,35.09,9.28,321.5,0.0,,,,16
2384,东山精密,金属制品,97.5,191.3,0.1737,3.3353,-0.1521,1.9419,84739.03,0.3618,5.34,13.12,80.55,98.8,161.5,65.2,,,,16
2459,天业通联,机械行业,442.12,63.90,0.0279,3.1527,0.0145,4.3078,38868.94,-2.235,0.89,21.74,7.15,32.72,0.0,0.0,预增,2017-03-31,80%~125%,16
300555,路通视信,通讯行业,90.28,47.70,0.66,7.3256,-0.8131,3.6193,8000.0,2.4457,13.9,33.27,42.43,18.92,4.21,0.0,,,,16
2393,力生制药,医药制造,63.62,73.55,0.63,16.5254,0.9514,9.2711,18245.5,4.2819,3.87,56.85,13.5,9.3,1.22,1.14,,,,16
600079,人福医药,医药制造,32.25,267.9,0.63,6.6449,0.4094,3.0391,128604.91,2.456,9.09,36.79,54.66,22.65,27.31,0.02,,,,16
2445,中南文化,机械行业,74.26,131.3,0.18,4.4164,-0.1791,2.7842,81095.16,0.6818,4.63,40.65,43.26,30.38,65.45,65.08,,,,16
2444,巨星科技,金属制品,31.05,190.9,0.43,5.0047,0.2994,1.7905,107524.77,1.8892,9.01,31.62,22.7,8.58,10.06,25.36,预升,2017-03-31,-15%~5%,16
300572,安车检测,仪器仪表,83.15,43.13,0.5835,7.4226,1.6146,3.9326,6667.0,2.2801,14.24,47.34,51.77,7.35,19.57,20.79,,,,16
600798,宁波海运,港口水运,69.87,61.75,0.0857,2.6322,0.4725,1.1333,103085.09,0.2806,3.31,30.41,49.65,8.08,450.7,673.77,,,,16
600793,宜宾纸业,造纸印刷,0.0,44.10,-0.4428,0.0326,0.0381,1.0007,10530.0,-2.0029,-44.28,4.24,99.91,416820.63,0.0,0.0,,,,16
300562,乐心医疗,医疗行业,102.29,82.36,1.77,8.5789,1.325,4.2658,5900.0,2.9202,29.16,33.05,23.55,22.52,60.44,81.38,预降,2017-03-03,-40%~-10%,16
300568,星源材质,材料行业,64.17,99.73,1.68,10.2776,1.4138,6.7376,12000.0,2.1222,24.75,60.6,32.41,18.97,31.34,31.47,预降,2017-02-25,-42.95%~-27.74%,16
2313,日海通讯,通讯行业,430.84,72.79,0.04,6.2258,0.1445,3.7757,31200.0,1.2707,0.66,21.5,40.98,-10.18,0.0,0.0,预盈,2017-03-31,0,16
2372,伟星新材,水泥建材,23.49,157.5,0.88,3.5414,1.2495,1.1313,77569.67,1.263,26.15,46.55,25.17,20.94,38.46,38.83,,,,16
300525,博思软件,软件服务,337.85,55.47,0.22,5.8148,-0.3367,2.8556,6813.9,1.7956,4.61,68.74,6.84,3.02,-9.88,0.0,,,,16
2521,齐峰新材,造纸印刷,39.14,55.55,0.29,6.8823,0.7873,4.0235,49468.58,1.6363,4.21,16.3,19.39,14.97,-47.45,-45.95,预增,2017-03-25,60%~110%,16
2527,新时达,机械行业,38.61,81.61,0.28,4.3841,0.3825,2.0333,62017.12,1.2118,6.74,25.45,38.72,80.92,-9.75,-10.26,,,,16
300612,宣亚国际,文化传媒,188.77,69.66,0.3844,5.6496,0.0,3.4995,7200.0,1.0256,18.64,44.56,36.53,18.0,29.22,31.2,,,,16
300520,科大国创,软件服务,139.62,79.48,0.72,5.4894,1.1939,4.3925,9607.5,1.8317,15.11,36.88,49.04,46.45,28.08,21.36,预亏,2017-03-14,0,16
2530,丰东股份,机械行业,395.28,184.0,0.16,7.5434,0.4523,6.0204,49074.19,0.4649,4.84,33.6,11.8,11.28,37.57,43.81,预增,2017-03-16,911%~1154%,16
300631,久吾高科,材料行业,31.07,13.38,0.6714,8.5196,0.3247,2.1783,6414.0,4.9668,11.54,42.92,31.62,5.09,-14.37,-13.95,,,,16
300608,思特奇,电子信息,0.0,52.39,-0.07400000000000001,8.0488,-0.7573,4.6329,6742.0,2.0853,0.0,35.86,53.16,29.27,0.0,0.0,,,,16
300596,利安隆,化工行业,60.01,58.78,0.6121,6.3339,0.0432,3.3034,12000.0,1.8949,16.29,27.59,37.72,23.96,29.01,28.62,,,,16
300086,康芝药业,医药制造,133.18,61.47,0.1026,4.0014,0.20199999999999999,2.4644,45000.0,0.4436,2.57,41.54,14.47,15.06,-32.32,-36.73,预升,2017-03-28,-29.15%~0.83%,15
603989,艾华集团,电子元件,42.36,113.3,0.669,5.7263,0.8707,3.091,30000.0,1.3727,11.65,33.85,18.86,14.97,35.22,16.14,,,,15
601997,贵阳银行,银行,10.96,394.2,1.46,8.9327,15.4495,2.1118,229859.19,4.0932,17.24,0.0,93.47,26.02,10.08,9.99,,,,15
603001,奥康国际,纺织服装,27.1,92.43,0.638,10.0897,-0.0738,4.8126,40098.0,3.7493,6.21,36.8,23.91,-2.71,-5.26,-8.1,,,,15
600383,金地集团,房地产,21.13,483.0,1.4,8.2717,3.7845,0.8011,451363.18,5.9568,17.84,29.27,65.43,69.43,96.87,247.56,,,,15
601689,拓普集团,汽车行业,37.57,212.3,0.65,4.8985,0.3384,2.2414,64910.0,1.4176,13.24,30.23,26.23,23.71,44.51,41.29,,,,15
603586,金麒麟,汽车行业,0.0,0,0.9895,4.727,1.6717,1.1746,20937.0,2.5573,22.97,35.92,44.69,15.04,28.35,34.52,,,,15
300094,国联水产,农牧饲渔,81.31,68.19,0.08,2.2856,-0.0088,0.7376,77837.56,0.46299999999999997,3.58,12.3,37.33,30.48,1989.32,0.0,,,,15
538,云南白药,医药制造,28.2,887.3,2.27,14.565,2.6813,1.2002,104139.97,11.625,16.35,31.01,33.16,10.89,10.16,9.54,,,,15
300100,双林股份,汽车行业,33.27,107.9,0.61,5.8796,0.9752,2.6001,39795.12,2.1027,1.94,28.67,51.07,26.4,38.21,40.24,,,,15
600078,澄星股份,化肥行业,83.28,50.02,0.091,2.7715,0.8759999999999999,0.5887,66257.29,0.9606,3.32,14.6,71.91,36.88,235.02,412.47,,,,15
525,红太阳,化肥行业,94.0,118.8,0.222,8.2073,0.4583,5.0614,58077.29,1.8124,2.7,18.39,54.13,-22.36,-30.52,-58.95,预增,2017-01-26,357.89%~460.92%,15
547,航天发展,通讯行业,108.1,214.0,0.17,3.6373,0.1235,2.9818,142962.89,0.5087,4.58,38.81,22.34,51.55,12.99,12.27,,,,15
600009,上海机场,民航机场,20.16,565.8,1.46,11.5709,1.3362,1.3366,192695.84,8.5546,13.17,45.13,16.03,10.6,10.83,12.66,,,,15
